QUARTER,DAY_OF_MONTH,DAY_OF_WEEK,FL_DATE,OP_UNIQUE_CARRIER,OP_CARRIER_AIRLINE_ID,OP_CARRIER,TAIL_NUM,OP_CARRIER_FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN_CITY_MARKET_ID,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,ORIGIN_STATE_FIPS,ORIGIN_STATE_NM,ORIGIN_WAC,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST_CITY_MARKET_ID,DEST,DEST_CITY_NAME,DEST_STATE_ABR,DEST_STATE_FIPS,DEST_STATE_NM,DEST_WAC,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,DEP_DELAY_NEW,DEP_DEL15,DEP_DELAY_GROUP,DEP_TIME_BLK,TAXI_OUT,WHEELS_OFF,WHEELS_ON,TAXI_IN,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,ARR_DELAY_NEW,ARR_DEL15,ARR_DELAY_GROUP,ARR_TIME_BLK,CANCELLED,DIVERTED,CRS_ELAPSED_TIME,ACTUAL_ELAPSED_TIME,AIR_TIME,FLIGHTS,DISTANCE,DISTANCE_GROUP,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY,YEAR,MONTH,origin_airport_name,origin_station_name,origin_station_id,origin_iata_code,origin_icao,origin_type,origin_region,origin_station_lat,origin_station_lon,origin_airport_lat,origin_airport_lon,origin_station_dis,dest_airport_name,dest_station_name,dest_station_id,dest_iata_code,dest_icao,dest_type,dest_region,dest_station_lat,dest_station_lon,dest_airport_lat,dest_airport_lon,dest_station_dis,sched_depart_date_time,sched_depart_date_time_UTC,four_hours_prior_depart_UTC,two_hours_prior_depart_UTC,STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,REPORT_TYPE,SOURCE,HourlyAltimeterSetting,HourlyDewPointTemperature,HourlyDryBulbTemperature,HourlyPrecipitation,HourlyPresentWeatherType,HourlyPressureChange,HourlyPressureTendency,HourlyRelativeHumidity,HourlySkyConditions,HourlySeaLevelPressure,HourlyStationPressure,HourlyVisibility,HourlyWetBulbTemperature,HourlyWindDirection,HourlyWindGustSpeed,HourlyWindSpeed,REM,WindEquipmentChangeDate,_row_desc
1,7,6,2015-03-07,WN,19393,WN,N526SW,3453,14683,1468303,33214,SAT,"San Antonio, TX",TX,48,Texas,74,12191,1219102,31453,HOU,"Houston, TX",TX,48,Texas,74,1905,1901,-4,0,0,-1,1900-1959,4,1905,1936,6,2000,1942,-18,0,0,-2,2000-2059,0,0,55,41,31,1,192,1,null,null,null,null,null,2015,3,San Antonio International Airport,SAN ANTONIO INTERNATIONAL AIR,72253012921,SAT,KSAT,large_airport,US-TX,29.5,-98.5,29.5,-98.5,0,William P Hobby Airport,WILLIAM P. HOBBY AIRPORT,72244012918,HOU,KHOU,large_airport,US-TX,29.6,-95.3,29.6,-95.3,0,2015-03-07T19:05:00Z,2015-03-08T01:05:00Z,2015-03-07T21:05:00Z,2015-03-07T23:05:00Z,72253012921,2015-03-07T21:51:00Z,29.5443,-98.4839,240.5,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",FM-15,7,30.33,40,55,null,null,null,null,57,OVC:08 45,30.3,29.45,10,48,180,null,3,MET10503/07/15 21:51:01 METAR KSAT 080351Z 18003KT 10SM OVC045 13/04 A3033 RMK AO2 RAE43 SLP260 P0000 T01280044,2008-10-22,1
1,6,2,2015-01-06,WN,19393,WN,N8305E,4024,13232,1323202,30977,MDW,"Chicago, IL",IL,17,Illinois,41,11259,1125903,30194,DAL,"Dallas, TX",TX,48,Texas,74,620,643,23,23,1,1,0600-0659,25,708,904,5,905,909,4,4,0,0,0900-0959,0,0,165,146,116,1,793,4,null,null,null,null,null,2015,1,Chicago Midway International Airport,CHICAGO MIDWAY INTL ARPT,72534014819,MDW,KMDW,large_airport,US-IL,41.8,-87.8,41.8,-87.8,0,Dallas Love Field,DALLAS LOVE FIELD AIRPORT,72258013960,DAL,KDAL,large_airport,US-TX,32.9,-96.9,32.9,-96.9,0,2015-01-06T06:20:00Z,2015-01-06T12:20:00Z,2015-01-06T08:20:00Z,2015-01-06T10:20:00Z,72534014819,2015-01-06T08:53:00Z,41.78611,-87.75222,186.5,"CHICAGO MIDWAY AIRPORT, IL US",FM-15,7,30.37,-1,7,0,null,-0.04,0,70,FEW:02 250,30.44,29.7,10,6,320,null,11,MET11301/06/15 08:53:02 METAR KMDW 061453Z 32010KT 10SM FEW250 M14/M18 A3037 RMK AO2 SLP309 60000 T11391183 50013 (WEB),2007-06-13,1
1,6,2,2015-01-06,WN,19393,WN,N268WN,4163,14831,1483103,32457,SJC,"San Jose, CA",CA,6,California,91,14679,1467903,33570,SAN,"San Diego, CA",CA,6,California,91,1855,1934,39,39,1,2,1800-1859,8,1942,2048,3,2010,2051,41,41,1,2,2000-2059,0,0,75,77,66,1,417,2,0,0,2,0,39,2015,1,Norman Y. Mineta San Jose International Airport,N Y. MINETA SN JO INTL APT,72494523293,SJC,KSJC,large_airport,US-CA,37.4,-121.9,37.4,-121.9,0,San Diego International Airport,SAN DIEGO INTERNATIONAL AIRPO,72290023188,SAN,KSAN,large_airport,US-CA,32.7,-117.2,32.7,-117.2,0,2015-01-06T18:55:00Z,2015-01-07T02:55:00Z,2015-01-06T22:55:00Z,2015-01-07T00:55:00Z,72494523293,2015-01-06T23:53:00Z,37.3591,-121.924,15.5,"SAN JOSE INTERNATIONAL AIRPORT, CA US",FM-15,7,30.19,40,45,0,null,null,null,83,CLR:00,30.19,30.14,9,43,0,null,0,MET09901/06/15 23:53:01 METAR KSJC 070753Z 00000KT 9SM CLR 07/04 A3019 RMK AO2 SLP223 T00720044 401720039,2007-03-08,1
1,22,4,2015-01-22,WN,19393,WN,N924WN,4381,13198,1319801,33198,MCI,"Kansas City, MO",MO,29,Missouri,64,15304,1530402,33195,TPA,"Tampa, FL",FL,12,Florida,33,840,831,-9,0,0,-1,0800-0859,8,839,1147,5,1210,1152,-18,0,0,-2,1200-1259,0,0,150,141,128,1,1048,5,null,null,null,null,null,2015,1,Kansas City International Airport,KANSAS CITY INTERNATIONAL AIR,72446003947,MCI,KMCI,large_airport,US-MO,39.3,-94.7,39.3,-94.7,0,Tampa International Airport,TAMPA INTERNATIONAL AIRPORT,72211012842,TPA,KTPA,large_airport,US-FL,28,-82.5,28,-82.5,0,2015-01-22T08:40:00Z,2015-01-22T14:40:00Z,2015-01-22T10:40:00Z,2015-01-22T12:40:00Z,72446003947,2015-01-22T10:53:00Z,39.2972,-94.7306,306.3,"KANSAS CITY INTERNATIONAL AIRPORT, MO US",FM-15,7,30.5,24,34,0,null,null,null,67,OVC:08 27,30.53,29.39,10,30,30,null,6,MET09901/22/15 10:53:02 METAR KMCI 221653Z 03005KT 10SM OVC027 01/M04 A3050 RMK AO2 SLP337 T00111044 (JJ),2006-09-19,1
1,26,1,2015-01-26,WN,19393,WN,N368SW,4475,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,4,Arizona,81,14869,1486903,34614,SLC,"Salt Lake City, UT",UT,49,Utah,87,600,553,-7,0,0,-1,0600-0659,10,603,714,3,740,717,-23,0,0,-2,0700-0759,0,0,100,84,71,1,507,3,null,null,null,null,null,2015,1,Phoenix Sky Harbor International Airport,PHOENIX SKY HARBOR INTL AIRPO,72278023183,PHX,KPHX,large_airport,US-AZ,33.4,-112,33.4,-112,0,Salt Lake City International Airport,SALT LAKE CITY INTERNATIONAL,72572024127,SLC,KSLC,large_airport,US-UT,40.8,-112,40.8,-112,0,2015-01-26T06:00:00Z,2015-01-26T13:00:00Z,2015-01-26T09:00:00Z,2015-01-26T11:00:00Z,72278023183,2015-01-26T09:51:00Z,33.4277,-112.0038,337.4,"PHOENIX AIRPORT, AZ US",FM-15,7,30.13,31,61,0,null,null,null,32,FEW:02 120 BKN:07 220 BKN:07 250,30.11,28.95,10,47,130,null,6,MET11301/26/15 09:51:02 METAR KPHX 261651Z 13005KT 10SM FEW120 BKN220 BKN250 16/M01 A3013 RMK AO2 SLP196 T01611006 (DZ),2007-04-03,1
1,13,5,2015-02-13,AA,19805,AA,N3DTAA,371,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,11697,1169703,32467,FLL,"Fort Lauderdale, FL",FL,12,Florida,33,1225,1246,21,21,1,1,1200-1259,16,1302,1616,5,1603,1621,18,18,1,1,1600-1659,0,0,158,155,134,1,1119,5,11,0,0,0,7,2015,2,Dallas Fort Worth International Airport,DALLAS/FT WORTH INTERNATIONAL,72259003927,DFW,KDFW,large_airport,US-TX,32.9,-97,32.9,-97,0,Fort Lauderdale Hollywood International Airport,FT LAUD/HOLLYWOOD INTL APT,74783012849,FLL,KFLL,large_airport,US-FL,26.1,-80.2,26.1,-80.2,0,2015-02-13T12:25:00Z,2015-02-13T18:25:00Z,2015-02-13T14:25:00Z,2015-02-13T16:25:00Z,72259003927,2015-02-13T14:53:00Z,32.8978,-97.0189,170.7,"DAL FTW WSCMO AIRPORT, TX US",FM-15,7,30.18,34,64,0,null,0.11,8,33,FEW:02 250,30.17,29.54,10,50,230,null,13,MET10402/13/15 14:53:02 METAR KDFW 132053Z 23011KT 10SM FEW250 18/01 A3018 RMK AO2 SLP218 T01780011 58037 (NJ),2009-05-27,1
1,7,3,2015-01-07,AA,19805,AA,N4WKAA,373,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,14683,1468303,33214,SAT,"San Antonio, TX",TX,48,Texas,74,1620,1617,-3,0,0,-1,1600-1659,11,1628,1715,5,1727,1720,-7,0,0,-1,1700-1759,0,0,67,63,47,1,247,1,null,null,null,null,null,2015,1,Dallas Fort Worth International Airport,DALLAS/FT WORTH INTERNATIONAL,72259003927,DFW,KDFW,large_airport,US-TX,32.9,-97,32.9,-97,0,San Antonio International Airport,SAN ANTONIO INTERNATIONAL AIR,72253012921,SAT,KSAT,large_airport,US-TX,29.5,-98.5,29.5,-98.5,0,2015-01-07T16:20:00Z,2015-01-07T22:20:00Z,2015-01-07T18:20:00Z,2015-01-07T20:20:00Z,72259003927,2015-01-07T18:53:00Z,32.8978,-97.0189,170.7,"DAL FTW WSCMO AIRPORT, TX US",FM-15,7,30.86,6,28,0,null,null,null,39,SCT:04 250,30.88,30.2,10,22,10,32,23,MET11601/07/15 18:53:01 METAR KDFW 080053Z 01020G28KT 10SM SCT250 M02/M14 A3086 RMK AO2 PK WND 36028/0046 SLP456 T10221144,2009-05-27,1
1,11,3,2015-03-11,AA,19805,AA,N3LRAA,1435,14771,1477101,32457,SFO,"San Francisco, CA",CA,6,California,91,13930,1393003,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1225,1224,-1,0,0,-1,1200-1259,9,1233,1807,21,1836,1828,-8,0,0,-1,1800-1859,0,0,251,244,214,1,1846,8,null,null,null,null,null,2015,3,San Francisco International Airport,SAN FRANCISCO INTERNATIONAL A,72494023234,SFO,KSFO,large_airport,US-CA,37.6,-122.4,37.6,-122.4,0,Chicago O'Hare International Airport,CHICAGO O'HARE INTERNATIONAL,72530094846,ORD,KORD,large_airport,US-IL,42,-87.9,42,-87.9,0,2015-03-11T12:25:00Z,2015-03-11T19:25:00Z,2015-03-11T15:25:00Z,2015-03-11T17:25:00Z,72494023234,2015-03-11T15:56:00Z,37.6197,-122.3647,2.4,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",FM-15,7,30.16,51,65,0,null,-0.01,3,61,FEW:02 25 BKN:07 60,30.16,30.14,10,57,290,null,8,MET12303/11/15 15:56:02 METAR KSFO 112356Z 29007KT 10SM FEW025 BKN060 18/11 A3016 RMK AO2 SLP212 T01830106 10200 20161 53002 (MP),null,1
1,27,2,2015-01-27,AA,19805,AA,N855AA,1462,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,13303,1330303,32467,MIA,"Miami, FL",FL,12,Florida,33,1205,1201,-4,0,0,-1,1200-1259,15,1216,1531,6,1544,1537,-7,0,0,-1,1500-1559,0,0,159,156,135,1,1121,5,null,null,null,null,null,2015,1,Dallas Fort Worth International Airport,DALLAS/FT WORTH INTERNATIONAL,72259003927,DFW,KDFW,large_airport,US-TX,32.9,-97,32.9,-97,0,Miami International Airport,MIAMI INTERNATIONAL AIRPORT,72202012839,MIA,KMIA,large_airport,US-FL,25.8,-80.3,25.8,-80.3,0,2015-01-27T12:05:00Z,2015-01-27T18:05:00Z,2015-01-27T14:05:00Z,2015-01-27T16:05:00Z,72259003927,2015-01-27T14:53:00Z,32.8978,-97.0189,170.7,"DAL FTW WSCMO AIRPORT, TX US",FM-15,7,30.11,37,78,0,null,0.06,6,23,FEW:02 300,30.1,29.47,10,57,0,null,0,MET10401/27/15 14:53:02 METAR KDFW 272053Z 00000KT 10SM FEW300 26/03 A3011 RMK AO2 SLP192 T02560028 56022 (NJ),2009-05-27,1
1,25,3,2015-02-25,AA,19805,AA,N3LXAA,1509,10821,1082103,30852,BWI,"Baltimore, MD",MD,24,Maryland,35,13303,1330303,32467,MIA,"Miami, FL",FL,12,Florida,33,1305,1300,-5,0,0,-1,1300-1359,15,1315,1533,10,1550,1543,-7,0,0,-1,1500-1559,0,0,165,163,138,1,946,4,null,null,null,null,null,2015,2,Baltimore/Washington International Thurgood Marshall Airport,BALTIMORE-WASHINGTON INTL AIR,72406093721,BWI,KBWI,large_airport,US-MD,39.2,-76.7,39.2,-76.7,0,Miami International Airport,MIAMI INTERNATIONAL AIRPORT,72202012839,MIA,KMIA,large_airport,US-FL,25.8,-80.3,25.8,-80.3,0,2015-02-25T13:05:00Z,2015-02-25T18:05:00Z,2015-02-25T14:05:00Z,2015-02-25T16:05:00Z,72406093721,2015-02-25T14:54:00Z,39.1733,-76.684,47.5,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",FM-15,7,29.92,17,37,0,null,null,null,44,FEW:02 55 BKN:07 140 BKN:07 160,29.93,29.75,10,30,250,null,10,MET11302/25/15 14:54:02 METAR KBWI 251954Z 25009KT 10SM FEW055 BKN140 BKN160 03/M08 A2992 RMK AO2 SLP134 T00281083 (SD),2006-09-20,1
1,1,7,2015-03-01,AA,19805,AA,N4XWAA,1690,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,12266,1226603,31453,IAH,"Houston, TX",TX,48,Texas,74,1300,1256,-4,0,0,-1,1300-1359,12,1308,1351,14,1406,1405,-1,0,0,-1,1400-1459,0,0,66,69,43,1,224,1,null,null,null,null,null,2015,3,Dallas Fort Worth International Airport,DALLAS/FT WORTH INTERNATIONAL,72259003927,DFW,KDFW,large_airport,US-TX,32.9,-97,32.9,-97,0,George Bush Intercontinental Houston Airport,G BUSH INTERCONTINENTAL AP/HO,72243012960,IAH,KIAH,large_airport,US-TX,30,-95.4,30,-95.4,0,2015-03-01T13:00:00Z,2015-03-01T19:00:00Z,2015-03-01T15:00:00Z,2015-03-01T17:00:00Z,72259003927,2015-03-01T15:00:00Z,32.8978,-97.0189,170.7,"DAL FTW WSCMO AIRPORT, TX US",FM-12,4,null,34,37,null,null,0.04,6,89,5,30.32,29.69,9.94,36,360,null,14,SYN07072259 12266 83612 10028 20011 30054 40268 56013 69957 92053 555 90121=,2009-05-27,1
1,11,7,2015-01-11,DL,19790,DL,N321NB,2009,13487,1348702,31650,MSP,"Minneapolis, MN",MN,27,Minnesota,63,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,1725,1726,1,1,0,0,1700-1759,10,1736,1820,8,1842,1828,-14,0,0,-1,1800-1859,0,0,137,122,104,1,680,3,null,null,null,null,null,2015,1,Minneapolis-St Paul International/Wold-Chamberlain Airport,MINNEAPOLIS-ST PAUL INTERNATI,72658014922,MSP,KMSP,large_airport,US-MN,44.9,-93.2,44.9,-93.2,0,Denver International Airport,DENVER INTERNATIONAL AIRPORT,72565003017,DEN,KDEN,large_airport,US-CO,39.8,-104.7,39.8,-104.7,0,2015-01-11T17:25:00Z,2015-01-11T23:25:00Z,2015-01-11T19:25:00Z,2015-01-11T21:25:00Z,72658014922,2015-01-11T19:53:00Z,44.8831,-93.2289,265.8,"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",FM-15,7,30.35,5,12,0,null,null,null,73,OVC:08 80,30.41,29.44,10,10,300,null,8,MET09501/11/15 19:53:01 METAR KMSP 120153Z 30007KT 10SM OVC080 M11/M15 A3035 RMK AO2 SLP298 T11111150,2006-09-13,1
1,25,3,2015-03-25,DL,19790,DL,N3755D,2572,10693,1069302,30693,BNA,"Nashville, TN",TN,47,Tennessee,54,12892,1289203,32575,LAX,"Los Angeles, CA",CA,6,California,91,1700,1901,121,121,1,8,1700-1759,10,1911,2115,14,1950,2129,99,99,1,6,1900-1959,0,0,290,268,244,1,1797,8,7,0,0,0,92,2015,3,Nashville International Airport,NASHVILLE INTERNATIONAL AIRPO,72327013897,BNA,KBNA,large_airport,US-TN,36.1,-86.7,36.1,-86.7,0,Los Angeles International Airport,LOS ANGELES INTERNATIONAL AIR,72295023174,LAX,KLAX,large_airport,US-CA,33.9,-118.4,33.9,-118.4,0,2015-03-25T17:00:00Z,2015-03-25T22:00:00Z,2015-03-25T18:00:00Z,2015-03-25T20:00:00Z,72327013897,2015-03-25T18:00:00Z,36.11889,-86.68917,182.9,"NASHVILLE INTERNATIONAL AIRPORT, TN US",FM-12,4,null,53,70,null,null,0.03,7,55,41,29.98,29.25,9.94,60,170,null,9,SYN08072327 32666 61708 10211 20117 39905 40152 57011 92353 333 10250 20156 555 92600=,null,1
1,26,1,2015-01-26,EV,20366,EV,N907EV,2548,10781,1078102,30781,BTR,"Baton Rouge, LA",LA,22,Louisiana,72,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,1041,1035,-6,0,0,-1,1000-1059,8,1043,1149,9,1209,1158,-11,0,0,-1,1200-1259,0,0,88,83,66,1,383,2,null,null,null,null,null,2015,1,Baton Rouge Metropolitan Airport,BATON ROUGE METRO RYAN FIELD,72232013970,BTR,KBTR,medium_airport,US-LA,30.5,-91.1,30.5,-91.1,0,Dallas Fort Worth International Airport,DALLAS/FT WORTH INTERNATIONAL,72259003927,DFW,KDFW,large_airport,US-TX,32.9,-97,32.9,-97,0,2015-01-26T10:41:00Z,2015-01-26T16:41:00Z,2015-01-26T12:41:00Z,2015-01-26T14:41:00Z,72232013970,2015-01-26T12:53:00Z,30.5372,-91.1469,19.5,"BATON ROUGE METRO AIRPORT, LA US",FM-15,7,30.1,33,60,0,null,null,null,36,CLR:00,30.09,30.02,10,48,320,null,11,MET09501/26/15 12:53:02 METAR KBTR 261853Z 32010KT 10SM CLR 16/01 A3010 RMK AO2 SLP190 T01560006 (LB),2006-09-26,1
1,28,6,2015-03-28,EV,20366,EV,N12967,4192,12266,1226603,31453,IAH,"Houston, TX",TX,48,Texas,74,10747,1074702,30747,BRO,"Brownsville, TX",TX,48,Texas,74,1125,1120,-5,0,0,-1,1100-1159,17,1137,1226,7,1243,1233,-10,0,0,-1,1200-1259,0,0,78,73,49,1,308,2,null,null,null,null,null,2015,3,George Bush Intercontinental Houston Airport,G BUSH INTERCONTINENTAL AP/HO,72243012960,IAH,KIAH,large_airport,US-TX,30,-95.4,30,-95.4,0,Brownsville South Padre Island International Airport,BROWNSVILLE/S PADRE  ISLAND I,72250012919,BRO,KBRO,medium_airport,US-TX,25.9,-97.4,25.9,-97.4,0,2015-03-28T11:25:00Z,2015-03-28T16:25:00Z,2015-03-28T12:25:00Z,2015-03-28T14:25:00Z,72243012960,2015-03-28T12:53:00Z,29.98,-95.36,29,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",FM-15,7,30.12,43,80,0,null,null,null,27,CLR:00,30.12,30.01,10,60,null,20,11,MET09803/28/15 12:53:02 METAR KIAH 281853Z 23010G17KT 10SM CLR 27/06 A3012 RMK AO2 SLP200 T02670061 (MS),2009-06-11,1
1,1,7,2015-02-01,EV,20366,EV,N927EV,5354,11433,1143302,31295,DTW,"Detroit, MI",MI,26,Michigan,43,15380,1538003,35380,TVC,"Traverse City, MI",MI,26,Michigan,43,1200,1159,-1,0,0,-1,1200-1259,43,1242,1320,2,1313,1322,9,9,0,0,1300-1359,0,0,73,83,38,1,207,1,null,null,null,null,null,2015,2,Detroit Metropolitan Wayne County Airport,DETROIT METRO WAYNE COUNTY AI,72537094847,DTW,KDTW,large_airport,US-MI,42.2,-83.3,42.2,-83.3,0,Cherry Capital Airport,CHERRY CAPITAL AIRPORT,72638714850,TVC,KTVC,medium_airport,US-MI,44.7,-85.6,44.7,-85.6,0,2015-02-01T12:00:00Z,2015-02-01T17:00:00Z,2015-02-01T13:00:00Z,2015-02-01T15:00:00Z,72537094847,2015-02-01T13:00:00Z,42.2313,-83.3308,192.3,"DETROIT METRO AIRPORT, MI US",FM-12,4,null,19,23,null,null,0.12,8,85,null,30.03,29.32,0.25,22,40,null,14,SYN10472537 11304 /0412 11050 21072 39929 40171 58039 60041 775// 91753 333 10000 21050 91017 96041 555 90118=,null,1
1,12,4,2015-03-12,EV,20366,EV,N166PQ,5541,10208,1020803,30208,AGS,"Augusta, GA",GA,13,Georgia,34,10397,1039705,30397,ATL,"Atlanta, GA",GA,13,Georgia,34,1315,1342,27,27,1,1,1300-1359,19,1401,1435,8,1412,1443,31,31,1,2,1400-1459,0,0,57,61,34,1,143,1,1,0,4,0,26,2015,3,Augusta Regional At Bush Field,AUGUSTA REGIONAL AT BUSH FIEL,72218003820,AGS,KAGS,large_airport,US-GA,33.4,-82,33.4,-82,0,Hartsfield Jackson Atlanta International Airport,HARTSFIELD-JACKSON ATLANTA IN,72219013874,ATL,KATL,large_airport,US-GA,33.6,-84.4,33.6,-84.4,0,2015-03-12T13:15:00Z,2015-03-12T17:15:00Z,2015-03-12T13:15:00Z,2015-03-12T15:15:00Z,72218003820,2015-03-12T13:53:00Z,33.3644,-81.9633,40.2,"AUGUSTA BUSH FIELD AIRPORT, GA US",FM-15,7,30.3,54,72,0,null,null,null,53,OVC:08 41,30.3,30.14,10,62,60,null,13,MET09903/12/15 13:53:02 METAR KAGS 121853Z 06011KT 10SM OVC041 22/12 A3030 RMK AO2 SLP260 T02220122 (ATP),2009-05-12,1
1,24,2,2015-02-24,HA,19690,HA,N480HA,172,12982,1298202,32982,LIH,"Lihue, HI",HI,15,Hawaii,2,12173,1217302,32134,HNL,"Honolulu, HI",HI,15,Hawaii,2,1458,1452,-6,0,0,-1,1400-1459,6,1458,1520,8,1532,1528,-4,0,0,-1,1500-1559,0,0,34,36,22,1,102,1,null,null,null,null,null,2015,2,Lihue Airport,LIHUE AIRPORT,91165022536,LIH,PHLI,medium_airport,US-HI,22,-159.3,22,-159.3,0,Daniel K Inouye International Airport,HONOLULU INTERNATIONAL AIRPOR,91182022521,HNL,PHNL,large_airport,US-HI,21.3,-157.9,21.3,-157.9,0,2015-02-24T14:58:00Z,2015-02-25T00:58:00Z,2015-02-24T20:58:00Z,2015-02-24T22:58:00Z,91165022536,2015-02-24T21:53:00Z,21.98389,-159.34056,30.5,"LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US",FM-15,7,30.07,66,75,0,null,null,null,74,FEW:02 19 OVC:08 41,30.06,29.91,10,69,70,null,11,MET10502/24/15 21:53:02 METAR PHLI 250753Z 07010KT 10SM FEW019 OVC041 24/19 A3007 RMK AO2 SLP179 T02390189 TSNO,null,1
1,24,2,2015-02-24,HA,19690,HA,N491HA,181,12402,1240203,32402,ITO,"Hilo, HI",HI,15,Hawaii,2,12173,1217302,32134,HNL,"Honolulu, HI",HI,15,Hawaii,2,1309,1308,-1,0,0,-1,1300-1359,9,1317,1353,7,1402,1400,-2,0,0,-1,1400-1459,0,0,53,52,36,1,216,1,null,null,null,null,null,2015,2,Hilo International Airport,HILO INTERNATIONAL AIRPORT,91285021504,ITO,PHTO,medium_airport,US-HI,19.7,-155.1,19.7,-155.1,0,Daniel K Inouye International Airport,HONOLULU INTERNATIONAL AIRPOR,91182022521,HNL,PHNL,large_airport,US-HI,21.3,-157.9,21.3,-157.9,0,2015-02-24T13:09:00Z,2015-02-24T23:09:00Z,2015-02-24T19:09:00Z,2015-02-24T21:09:00Z,91285021504,2015-02-24T19:53:00Z,19.7191,-155.053,11.6,"HILO INTERNATIONAL AIRPORT 87, HI US",FM-15,7,30.04,63,73,0,null,-0.05,3,71,BKN:07 44,30.03,30,10,67,null,null,3,MET11902/24/15 19:53:01 METAR PHTO 250553Z VRB03KT 10SM BKN044 23/17 A3004 RMK AO2 SLP170 60000 T02280172 10278 20222 53017 $,null,1
1,15,4,2015-01-15,MQ,20398,MQ,N922MQ,3065,11995,1199502,31995,GSO,"Greensboro/High Point, NC",NC,37,North Carolina,36,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,1146,1233,47,47,1,3,1100-1159,20,1253,1439,20,1400,1459,59,59,1,3,1400-1459,0,0,194,206,166,1,999,4,0,0,12,0,47,2015,1,Piedmont Triad International Airport,PIEDMONT TRIAD INTERNATIONAL,72317013723,GSO,KGSO,large_airport,US-NC,36.1,-79.9,36.1,-79.9,0,Dallas Fort Worth International Airport,DALLAS/FT WORTH INTERNATIONAL,72259003927,DFW,KDFW,large_airport,US-TX,32.9,-97,32.9,-97,0,2015-01-15T11:46:00Z,2015-01-15T16:46:00Z,2015-01-15T12:46:00Z,2015-01-15T14:46:00Z,72317013723,2015-01-15T12:54:00Z,36.0969,-79.9432,271.3,"GREENSBORO AIRPORT, NC US",FM-15,7,30.12,32,40,0,null,0.06,6,73,FEW:02 17 BKN:07 180 OVC:08 250,30.14,29.17,9,37,230,null,6,MET12901/15/15 12:54:02 METAR KGSO 151754Z 23005KT 9SM FEW017 BKN180 OVC250 04/00 A3012 RMK AO2 SLP205 T00440000 10050 21017 56020 (AR),null,1
1,9,5,2015-01-09,OO,20304,OO,N427SW,4650,12884,1288403,32884,LAN,"Lansing, MI",MI,26,Michigan,43,11433,1143302,31295,DTW,"Detroit, MI",MI,26,Michigan,43,1355,1354,-1,0,0,-1,1300-1359,27,1421,1453,9,1446,1502,16,16,1,1,1400-1459,0,0,51,68,32,1,74,1,0,0,16,0,0,2015,1,Capital City Airport,CAPITAL CITY AIRPORT,72539014836,LAN,KLAN,medium_airport,US-MI,42.8,-84.6,42.8,-84.6,0,Detroit Metropolitan Wayne County Airport,DETROIT METRO WAYNE COUNTY AI,72537094847,DTW,KDTW,large_airport,US-MI,42.2,-83.3,42.2,-83.3,0,2015-01-09T13:55:00Z,2015-01-09T18:55:00Z,2015-01-09T14:55:00Z,2015-01-09T16:55:00Z,72539014836,2015-01-09T14:59:00Z,42.7761,-84.5997,261.8,"LANSING CAPITAL CITY AIRPORT, MI US",FM-16,7,30.09,0,11,null,-SN:03 |SN |,null,null,61,BKN:07 35 BKN:07 45 OVC:08 55,null,29.15,3,9,280,33,18,MET13701/09/15 14:59:02 SPECI KLAN 091959Z 28016G29KT 3SM -SN BKN035 BKN045 OVC055 M12/M18 A3009 RMK AO2 PK WND 27027/1954 P0000 T11171178 (JM),2006-09-07,1
